# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.050025180698023926e-03 2.051629274821707705e-01 2.362542545762767732e-02 1.648728687528653869e-01 2.528726434925370192e-01 6.976660413694010798e-02 1.998898080558879812e-06 6.799826302735921535e-03 1.261192055884739587e-02 1.335386967765288084e-02 2.525701211220160794e-02 9.735238119867151152e-03 1.035686460411493291e-03 5.682459905894042540e-02 7.786044010607567553e-03 6.050025180698023926e-03 2.051629274821707705e-01 2.362542545762767732e-02 1.648728687528653869e-01 2.528726434925370192e-01 6.976660413694010798e-02 1.998898080558879812e-06 6.799826302735921535e-03 1.261192055884739587e-02 1.335386967765288084e-02 2.525701211220160794e-02 9.735238119867151152e-03 1.035686460411493291e-03 5.682459905894042540e-02 7.786044010607567553e-03
5.000000000000000000e+02 4.439040547039637411e-05 8.759118128859509986e-06 6.855909316520130781e-05 1.037514943441965353e-04 2.492015408881613769e-01 3.962600665634658233e-06 3.462912875024228243e-05 1.027589979494782568e-05 6.911121332626770158e-06 4.332114917587538179e-05 2.178045656246380799e-05 2.219886771517688850e-06 2.420109631662505359e-06 4.120275084651060018e-06 8.633785774292940089e-06 4.439040547039637411e-05 8.759118128859509986e-06 6.855909316520130781e-05 1.037514943441965353e-04 2.492015408881613769e-01 3.962600665634658233e-06 3.462912875024228243e-05 1.027589979494782568e-05 6.911121332626770158e-06 4.332114917587538179e-05 2.178045656246380799e-05 2.219886771517688850e-06 2.420109631662505359e-06 4.120275084651060018e-06 8.633785774292940089e-06
1.000000000000000000e+03 1.465395579232045580e-05 5.592579994702610964e-06 2.228348767645304315e-05 5.725454056877110598e-05 2.489278803016584940e-01 3.087475974915097514e-06 4.724156954790536969e-05 6.477514670329961988e-06 4.735969753092854214e-06 2.223413507507608446e-05 1.172070046284837682e-05 2.354269002945245680e-07 7.790462386643871168e-07 3.637104705268741424e-06 5.833723420877851798e-06 1.465395579232045580e-05 5.592579994702610964e-06 2.228348767645304315e-05 5.725454056877110598e-05 2.489278803016584940e-01 3.087475974915097514e-06 4.724156954790536969e-05 6.477514670329961988e-06 4.735969753092854214e-06 2.223413507507608446e-05 1.172070046284837682e-05 2.354269002945245680e-07 7.790462386643871168e-07 3.637104705268741424e-06 5.833723420877851798e-06
1.500000000000000000e+03 3.255355738718022576e-05 3.878782381190382900e-06 4.556688121741147744e-05 2.831285383468909819e-05 2.480996682707903023e-01 2.478502195813327482e-06 8.171022844672897010e-05 2.369604258032675448e-05 2.821188540475012818e-06 1.365795492259575141e-05 7.457962932157885461e-06 1.683643674281734004e-07 7.708069761174109364e-07 3.809324712728564339e-06 3.817653629398942484e-06 3.255355738718022576e-05 3.878782381190382900e-06 4.556688121741147744e-05 2.831285383468909819e-05 2.480996682707903023e-01 2.478502195813327482e-06 8.171022844672897010e-05 2.369604258032675448e-05 2.821188540475012818e-06 1.365795492259575141e-05 7.457962932157885461e-06 1.683643674281734004e-07 7.708069761174109364e-07 3.809324712728564339e-06 3.817653629398942484e-06
2.000000000000000000e+03 2.294494331869408044e-04 7.279599219876351685e-06 5.801299701210631005e-04 1.463989924412167249e-05 2.443841822906365202e-01 2.333202306363691445e-06 4.097871623028857021e-04 1.041129428230551238e-04 2.559102161079379577e-06 8.911549288186234805e-06 5.228280897872226288e-06 3.140891151749022397e-06 3.710068607314869256e-06 3.959838615578905276e-06 2.589113674669448428e-06 2.294494331869408044e-04 7.279599219876351685e-06 5.801299701210631005e-04 1.463989924412167249e-05 2.443841822906365202e-01 2.333202306363691445e-06 4.097871623028857021e-04 1.041129428230551238e-04 2.559102161079379577e-06 8.911549288186234805e-06 5.228280897872226288e-06 3.140891151749022397e-06 3.710068607314869256e-06 3.959838615578905276e-06 2.589113674669448428e-06
2.500000000000000000e+03 7.805029146785104257e-04 1.230801426564814804e-05 1.943720763145284939e-03 8.816767235233092308e-06 2.357999047478089583e-01 2.147819124696124628e-06 1.873442409102769358e-03 9.477764559615691473e-05 8.349272001320951178e-06 9.348917766978341519e-06 7.808842826143185643e-06 7.870889448708186614e-06 8.052786310921038112e-06 4.007903857674666088e-06 1.881313729133620536e-06 7.805029146785104257e-04 1.230801426564814804e-05 1.943720763145284939e-03 8.816767235233092308e-06 2.357999047478089583e-01 2.147819124696124628e-06 1.873442409102769358e-03 9.477764559615691473e-05 8.349272001320951178e-06 9.348917766978341519e-06 7.808842826143185643e-06 7.870889448708186614e-06 8.052786310921038112e-06 4.007903857674666088e-06 1.881313729133620536e-06
3.000000000000000000e+03 1.108091724991387955e-03 1.537936829017044467e-05 3.964859143982537096e-03 6.363781309845038842e-06 2.110179665922294334e-01 1.788270900279379835e-06 7.625099303206244600e-03 8.740003015367054566e-05 1.057725750503363721e-04 2.080923624939409844e-05 4.110654461410109979e-05 6.479784631746602827e-06 8.561337452448008854e-06 3.292596058789807325e-06 1.418261951985235034e-06 1.108091724991387955e-03 1.537936829017044467e-05 3.964859143982537096e-03 6.363781309845038842e-06 2.110179665922294334e-01 1.788270900279379835e-06 7.625099303206244600e-03 8.740003015367054566e-05 1.057725750503363721e-04 2.080923624939409844e-05 4.110654461410109979e-05 6.479784631746602827e-06 8.561337452448008854e-06 3.292596058789807325e-06 1.418261951985235034e-06
3.500000000000000000e+03 3.578736097693628257e-03 1.278346315782587973e-05 6.471823011159521036e-03 4.967824067005280675e-06 1.736973763721451902e-01 1.293497202392252696e-06 1.839935297341548787e-02 1.781981809733656510e-05 3.006089720738786927e-05 4.976962610761715187e-05 3.582098695473575110e-05 4.309384673866083112e-06 5.518230203283559879e-06 2.465363810864265778e-06 1.111703097196151225e-06 3.578736097693628257e-03 1.278346315782587973e-05 6.471823011159521036e-03 4.967824067005280675e-06 1.736973763721451902e-01 1.293497202392252696e-06 1.839935297341548787e-02 1.781981809733656510e-05 3.006089720738786927e-05 4.976962610761715187e-05 3.582098695473575110e-05 4.309384673866083112e-06 5.518230203283559879e-06 2.465363810864265778e-06 1.111703097196151225e-06
4.000000000000000000e+03 4.438958041624972359e-03 2.029879691052726738e-05 1.165812280998137183e-02 4.137495618559952912e-06 1.538872287743278666e-01 9.936183117790764870e-07 2.083842141298090575e-02 3.993318316815261404e-05 3.047037073260255364e-05 5.213498983148078333e-05 2.818490908699779491e-05 7.420696365650568948e-06 9.504269174900473936e-06 2.346092870704611181e-06 9.948553816843926979e-07 4.438958041624972359e-03 2.029879691052726738e-05 1.165812280998137183e-02 4.137495618559952912e-06 1.538872287743278666e-01 9.936183117790764870e-07 2.083842141298090575e-02 3.993318316815261404e-05 3.047037073260255364e-05 5.213498983148078333e-05 2.818490908699779491e-05 7.420696365650568948e-06 9.504269174900473936e-06 2.346092870704611181e-06 9.948553816843926979e-07
4.500000000000000000e+03 4.961859568023792820e-03 1.337518990707983136e-05 1.272807870598787090e-02 3.473464930218884238e-06 1.466275470830854522e-01 8.731808505632292120e-07 1.991302616124982633e-02 4.705193407534707950e-05 1.555225820665203618e-05 2.517337397539185732e-04 1.145962795485293837e-04 5.837397731039492628e-06 4.013944836224063324e-06 1.756357870866222785e-06 7.793337120514685771e-07 4.961859568023792820e-03 1.337518990707983136e-05 1.272807870598787090e-02 3.473464930218884238e-06 1.466275470830854522e-01 8.731808505632292120e-07 1.991302616124982633e-02 4.705193407534707950e-05 1.555225820665203618e-05 2.517337397539185732e-04 1.145962795485293837e-04 5.837397731039492628e-06 4.013944836224063324e-06 1.756357870866222785e-06 7.793337120514685771e-07
