# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.431599117538350494e-02 4.985590050839016074e-01 5.671367665974700323e-01 1.217102901278566823e-01 2.762511840132609864e-01 1.683340115876649223e-01 7.838614991639654417e-02 4.576769185327363154e-02 1.739701855013407739e-02 7.691146330112427765e-02 4.364971856146084850e-01 1.774266292184037697e-01 1.628992354069174267e-03 8.605485024809586547e-02 3.350980677569231903e-02 2.431599117538350494e-02 4.985590050839016074e-01 5.671367665974700323e-01 1.217102901278566823e-01 2.762511840132609864e-01 1.683340115876649223e-01 7.838614991639654417e-02 4.576769185327363154e-02 1.739701855013407739e-02 7.691146330112427765e-02 4.364971856146084850e-01 1.774266292184037697e-01 1.628992354069174267e-03 8.605485024809586547e-02 3.350980677569231903e-02
1.000000000000000000e+03 1.732179052055449393e-04 6.665301274974104191e-05 5.013410118643981186e-04 1.141519529413063618e-04 2.492701499667177023e-01 3.192146401234708145e-05 7.975403293164628365e-05 6.684496420015676810e-05 1.292002654032352196e-04 2.572673883312222287e-05 3.855237534838073317e-04 4.941803372030219223e-05 2.222437272142870860e-05 8.141100058834801144e-05 4.338581852321846345e-06 1.732179052055449393e-04 6.665301274974104191e-05 5.013410118643981186e-04 1.141519529413063618e-04 2.492701499667177023e-01 3.192146401234708145e-05 7.975403293164628365e-05 6.684496420015676810e-05 1.292002654032352196e-04 2.572673883312222287e-05 3.855237534838073317e-04 4.941803372030219223e-05 2.222437272142870860e-05 8.141100058834801144e-05 4.338581852321846345e-06
2.000000000000000000e+03 6.352750501549092295e-05 3.387950916628662600e-05 1.645796721566303062e-04 5.640489789982352126e-05 2.490211986332976912e-01 1.086725754781129024e-05 7.853899880276172933e-05 4.888971073769109160e-05 8.194430875011890958e-05 2.853854333620022005e-05 1.072070351146265981e-04 1.799524464682152164e-05 1.592699704831423442e-05 4.124389207123985314e-05 2.042582647879977430e-06 6.352750501549092295e-05 3.387950916628662600e-05 1.645796721566303062e-04 5.640489789982352126e-05 2.490211986332976912e-01 1.086725754781129024e-05 7.853899880276172933e-05 4.888971073769109160e-05 8.194430875011890958e-05 2.853854333620022005e-05 1.072070351146265981e-04 1.799524464682152164e-05 1.592699704831423442e-05 4.124389207123985314e-05 2.042582647879977430e-06
3.000000000000000000e+03 2.618164615450008963e-05 1.566646546505714871e-05 1.100696629873313819e-04 2.229498778235053350e-05 2.485753604983889919e-01 4.712965930673273768e-06 8.423345953396612793e-05 3.997782562916200270e-05 2.840112349512078442e-05 2.461113051175653168e-05 8.711651702725228049e-05 6.527832840832878293e-06 6.409737444213571417e-06 1.429420685206223675e-05 1.421415785348783433e-06 2.618164615450008963e-05 1.566646546505714871e-05 1.100696629873313819e-04 2.229498778235053350e-05 2.485753604983889919e-01 4.712965930673273768e-06 8.423345953396612793e-05 3.997782562916200270e-05 2.840112349512078442e-05 2.461113051175653168e-05 8.711651702725228049e-05 6.527832840832878293e-06 6.409737444213571417e-06 1.429420685206223675e-05 1.421415785348783433e-06
4.000000000000000000e+03 1.252152439981800553e-05 7.577680962125284291e-06 1.678533553907679283e-04 7.849271143955250299e-06 2.474780197630939149e-01 1.840911462097804666e-06 1.216673389137977549e-04 3.958236272899723747e-05 9.783960942161671305e-06 2.070865048020787075e-05 7.215517377845670184e-05 2.387003603689734079e-06 2.187406860326124112e-06 3.609857088458315688e-06 7.946277669905770913e-07 1.252152439981800553e-05 7.577680962125284291e-06 1.678533553907679283e-04 7.849271143955250299e-06 2.474780197630939149e-01 1.840911462097804666e-06 1.216673389137977549e-04 3.958236272899723747e-05 9.783960942161671305e-06 2.070865048020787075e-05 7.215517377845670184e-05 2.387003603689734079e-06 2.187406860326124112e-06 3.609857088458315688e-06 7.946277669905770913e-07
5.000000000000000000e+03 9.659858739407516844e-06 4.455079270347641273e-06 6.860026016385342490e-04 2.579569668551990537e-06 2.436208539976574272e-01 7.347075325898312207e-07 5.469813890879904371e-04 8.861141139592795335e-05 2.167367936186787895e-05 3.080688601336491932e-05 7.001587922391615216e-05 1.449814545550003063e-06 8.921338623328501883e-07 6.722101036344843345e-07 4.713233130814675909e-07 9.659858739407516844e-06 4.455079270347641273e-06 6.860026016385342490e-04 2.579569668551990537e-06 2.436208539976574272e-01 7.347075325898312207e-07 5.469813890879904371e-04 8.861141139592795335e-05 2.167367936186787895e-05 3.080688601336491932e-05 7.001587922391615216e-05 1.449814545550003063e-06 8.921338623328501883e-07 6.722101036344843345e-07 4.713233130814675909e-07
6.000000000000000000e+03 2.626183208452676702e-04 7.223770026118929025e-06 1.724933991358154530e-03 1.073313500998231939e-06 2.310765090292007939e-01 3.737407392275983791e-07 3.442153620140102777e-03 2.719989866140079602e-04 2.892131866494671738e-04 8.791572543996465164e-05 1.754283084413005105e-04 3.968846132957928265e-06 2.114631940508737173e-06 4.394170203797206778e-07 4.369620035127674649e-07 2.626183208452676702e-04 7.223770026118929025e-06 1.724933991358154530e-03 1.073313500998231939e-06 2.310765090292007939e-01 3.737407392275983791e-07 3.442153620140102777e-03 2.719989866140079602e-04 2.892131866494671738e-04 8.791572543996465164e-05 1.754283084413005105e-04 3.968846132957928265e-06 2.114631940508737173e-06 4.394170203797206778e-07 4.369620035127674649e-07
7.000000000000000000e+03 1.452553313005764410e-03 1.549831297419957893e-05 2.156823503396006290e-03 7.181219907986821824e-07 2.089128556155088190e-01 4.659714815250424335e-07 1.188005558384862791e-02 3.149988426984640512e-04 4.710225347383825657e-04 4.116545631948710963e-05 1.848041491484385824e-04 9.767542614429325292e-06 4.577179567989836011e-06 8.382574003326596252e-07 6.130620244118466841e-07 1.452553313005764410e-03 1.549831297419957893e-05 2.156823503396006290e-03 7.181219907986821824e-07 2.089128556155088190e-01 4.659714815250424335e-07 1.188005558384862791e-02 3.149988426984640512e-04 4.710225347383825657e-04 4.116545631948710963e-05 1.848041491484385824e-04 9.767542614429325292e-06 4.577179567989836011e-06 8.382574003326596252e-07 6.130620244118466841e-07
8.000000000000000000e+03 5.004529156467775117e-03 1.943611296476495409e-04 5.238388694130765091e-03 5.676323541680997473e-07 1.836742704935920845e-01 9.772138829055945819e-07 1.697727795848200799e-02 4.061236180367565931e-05 3.111824984397684258e-04 1.021796488692773992e-04 1.112254921952123688e-04 1.068760987748186106e-05 8.777481892867943002e-06 1.043714392930388788e-06 1.153113951478517412e-06 5.004529156467775117e-03 1.943611296476495409e-04 5.238388694130765091e-03 5.676323541680997473e-07 1.836742704935920845e-01 9.772138829055945819e-07 1.697727795848200799e-02 4.061236180367565931e-05 3.111824984397684258e-04 1.021796488692773992e-04 1.112254921952123688e-04 1.068760987748186106e-05 8.777481892867943002e-06 1.043714392930388788e-06 1.153113951478517412e-06
9.000000000000000000e+03 5.900151866720947796e-03 1.307869522264057003e-03 7.381526131690054927e-03 1.287821701039406543e-06 1.717122753354934084e-01 3.395369289826917196e-06 1.576879719132415897e-02 5.343028889126110755e-05 6.975049025616263977e-04 2.109247016236086064e-04 2.657970427101610539e-04 3.613835452939467076e-05 1.951447004705358709e-05 7.023789793687840008e-06 4.500517689233061589e-06 5.900151866720947796e-03 1.307869522264057003e-03 7.381526131690054927e-03 1.287821701039406543e-06 1.717122753354934084e-01 3.395369289826917196e-06 1.576879719132415897e-02 5.343028889126110755e-05 6.975049025616263977e-04 2.109247016236086064e-04 2.657970427101610539e-04 3.613835452939467076e-05 1.951447004705358709e-05 7.023789793687840008e-06 4.500517689233061589e-06
