# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.369301578567596600e-01 1.160653873982951806e-01 3.908741789074767631e-02 1.790096839548099839e+00 3.394067136086971193e-01 4.440580480488151016e-01 2.818416357763546196e-02 2.667057641898818235e-02 9.916895108553433827e-03 6.711634632168836986e-04 8.508194767127986308e-03 1.326992665108271963e-01 6.376311566565052991e-02 2.204124625555158035e-03 9.593618263740425270e-03 6.369301578567596600e-01 1.160653873982951806e-01 3.908741789074767631e-02 1.790096839548099839e+00 3.394067136086971193e-01 4.440580480488151016e-01 2.818416357763546196e-02 2.667057641898818235e-02 9.916895108553433827e-03 6.711634632168836986e-04 8.508194767127986308e-03 1.326992665108271963e-01 6.376311566565052991e-02 2.204124625555158035e-03 9.593618263740425270e-03
1.000000000000000000e+03 1.233482208368069915e-03 3.330596064955293218e-03 7.027515468716581410e-05 1.788987734123598239e+00 2.498034637055901452e-01 3.742888044448292595e-01 2.968409081451931170e-05 8.655398431182600915e-06 1.564495422084952035e-05 1.379394586099853845e-05 2.464189733391814886e-05 2.355897206808685491e-04 1.394446212779138687e-04 4.674250110452666889e-04 3.338118572035311815e-02 1.233482208368069915e-03 3.330596064955293218e-03 7.027515468716581410e-05 1.788987734123598239e+00 2.498034637055901452e-01 3.742888044448292595e-01 2.968409081451931170e-05 8.655398431182600915e-06 1.564495422084952035e-05 1.379394586099853845e-05 2.464189733391814886e-05 2.355897206808685491e-04 1.394446212779138687e-04 4.674250110452666889e-04 3.338118572035311815e-02
2.000000000000000000e+03 1.090474827793474116e-04 5.773852593198151514e-03 3.796090794327072689e-05 1.788399409226074432e+00 2.498052477769738822e-01 3.120918265029820615e-01 4.719651952167607916e-05 1.447666684225009836e-06 2.464275674433244966e-04 2.599026695786363510e-05 8.381676770571845278e-05 4.144546627377251587e-05 6.339385872139800652e-05 3.441072790398078465e-03 2.640125408465169091e-02 1.090474827793474116e-04 5.773852593198151514e-03 3.796090794327072689e-05 1.788399409226074432e+00 2.498052477769738822e-01 3.120918265029820615e-01 4.719651952167607916e-05 1.447666684225009836e-06 2.464275674433244966e-04 2.599026695786363510e-05 8.381676770571845278e-05 4.144546627377251587e-05 6.339385872139800652e-05 3.441072790398078465e-03 2.640125408465169091e-02
3.000000000000000000e+03 3.616114252808857207e-04 7.341048708295827563e-02 1.828370313057624610e-02 1.497314881686972798e+00 2.502555113599872483e-01 6.652771251975991840e-02 1.374437046497437248e-04 8.872725300007205690e-05 8.265092587024975863e-04 7.123914326106089469e-03 9.356999171678540700e-03 3.193727160823574230e-04 2.839797330025195890e-04 2.216279969968513314e-03 4.315966086537038025e-03 3.616114252808857207e-04 7.341048708295827563e-02 1.828370313057624610e-02 1.497314881686972798e+00 2.502555113599872483e-01 6.652771251975991840e-02 1.374437046497437248e-04 8.872725300007205690e-05 8.265092587024975863e-04 7.123914326106089469e-03 9.356999171678540700e-03 3.193727160823574230e-04 2.839797330025195890e-04 2.216279969968513314e-03 4.315966086537038025e-03
4.000000000000000000e+03 8.922758114335642388e-05 7.703753037843859286e-02 8.687632306832336268e-03 3.755259230932313508e-01 2.504349447420953778e-01 2.604416354357866892e-01 2.112578070999022247e-04 1.287332159335859421e-04 1.797817474144969979e-03 2.826123320343812938e-03 1.043756903811858122e-01 1.738378952063546318e-05 9.049806204406568577e-05 3.256274647824416481e-03 1.498175074116457443e-02 8.922758114335642388e-05 7.703753037843859286e-02 8.687632306832336268e-03 3.755259230932313508e-01 2.504349447420953778e-01 2.604416354357866892e-01 2.112578070999022247e-04 1.287332159335859421e-04 1.797817474144969979e-03 2.826123320343812938e-03 1.043756903811858122e-01 1.738378952063546318e-05 9.049806204406568577e-05 3.256274647824416481e-03 1.498175074116457443e-02
5.000000000000000000e+03 2.970505854139995948e-04 8.501142217353729880e-02 1.232222140877790514e-02 1.993939969191856065e-01 2.485024504090079800e-01 2.639838214132039229e-01 7.505623951840947319e-04 2.731297481624468649e-04 6.469340900741655707e-05 2.439102575590481378e-03 9.252258836914396822e-02 8.604419486097981452e-05 7.967110421477147303e-05 1.805605853541838177e-03 1.449292332419539059e-02 2.970505854139995948e-04 8.501142217353729880e-02 1.232222140877790514e-02 1.993939969191856065e-01 2.485024504090079800e-01 2.639838214132039229e-01 7.505623951840947319e-04 2.731297481624468649e-04 6.469340900741655707e-05 2.439102575590481378e-03 9.252258836914396822e-02 8.604419486097981452e-05 7.967110421477147303e-05 1.805605853541838177e-03 1.449292332419539059e-02
6.000000000000000000e+03 1.213295528358879737e-03 5.448413117730609156e-02 8.204207196622508025e-03 1.308291122483898616e-01 2.361720690359233876e-01 2.000309237203688750e-01 1.080281421608146825e-03 1.166423920544015129e-03 1.842594476666181702e-04 1.003836673000338409e-02 6.282132853184181631e-02 1.761700701593011005e-04 4.470103094274597606e-05 1.508876280611931619e-03 8.036154890437239781e-03 1.213295528358879737e-03 5.448413117730609156e-02 8.204207196622508025e-03 1.308291122483898616e-01 2.361720690359233876e-01 2.000309237203688750e-01 1.080281421608146825e-03 1.166423920544015129e-03 1.842594476666181702e-04 1.003836673000338409e-02 6.282132853184181631e-02 1.761700701593011005e-04 4.470103094274597606e-05 1.508876280611931619e-03 8.036154890437239781e-03
7.000000000000000000e+03 7.317365375163664178e-03 3.288427408212855202e-02 9.363327620350057195e-03 9.070720988308969557e-02 1.982154228291301834e-01 1.720424101668203143e-01 5.891078761209268475e-03 1.952744057899397697e-03 5.153579330341675384e-04 8.014094086245105927e-03 4.061005494468807736e-02 3.009533621150092190e-04 6.735722013887414253e-05 1.547148765953509095e-03 6.230842454763001886e-03 7.317365375163664178e-03 3.288427408212855202e-02 9.363327620350057195e-03 9.070720988308969557e-02 1.982154228291301834e-01 1.720424101668203143e-01 5.891078761209268475e-03 1.952744057899397697e-03 5.153579330341675384e-04 8.014094086245105927e-03 4.061005494468807736e-02 3.009533621150092190e-04 6.735722013887414253e-05 1.547148765953509095e-03 6.230842454763001886e-03
8.000000000000000000e+03 1.295947595618492099e-02 3.228934457027059918e-02 8.023658999921618948e-03 7.726005132498768579e-02 1.777878237361840419e-01 1.364074324486779510e-01 7.839506188275160645e-03 2.320726281506450914e-03 4.720539411261988382e-04 5.946092386014713294e-03 3.412240878593702370e-02 3.651298560391180704e-04 2.467090325659388904e-04 1.693236240122244010e-03 5.710794840617377729e-03 1.295947595618492099e-02 3.228934457027059918e-02 8.023658999921618948e-03 7.726005132498768579e-02 1.777878237361840419e-01 1.364074324486779510e-01 7.839506188275160645e-03 2.320726281506450914e-03 4.720539411261988382e-04 5.946092386014713294e-03 3.412240878593702370e-02 3.651298560391180704e-04 2.467090325659388904e-04 1.693236240122244010e-03 5.710794840617377729e-03
9.000000000000000000e+03 1.467568104242814725e-02 3.411549611396921811e-02 9.837555616876724612e-03 7.341454441894473826e-02 1.635601344437204452e-01 1.026765987276610226e-01 8.011758511405677255e-03 3.428914723975513574e-03 2.931997569842417924e-04 4.141025460001954497e-03 2.631146002816738341e-02 3.694198742091702858e-04 1.518210015107633658e-04 8.851012534412652701e-04 6.259934256790777862e-03 1.467568104242814725e-02 3.411549611396921811e-02 9.837555616876724612e-03 7.341454441894473826e-02 1.635601344437204452e-01 1.026765987276610226e-01 8.011758511405677255e-03 3.428914723975513574e-03 2.931997569842417924e-04 4.141025460001954497e-03 2.631146002816738341e-02 3.694198742091702858e-04 1.518210015107633658e-04 8.851012534412652701e-04 6.259934256790777862e-03
